GEOID10,obj
390599773002118,0.0
390599773002119,32.0
390599773002120,0.0
390599773002123,0.0
390599773002124,0.0
390599773002125,0.0
390599773002129,0.0
390599773002130,0.0
390599773002132,0.0
390599773002148,14.0
390599773002149,0.0
390599773002151,0.0
390599773002152,0.0
390599773002153,0.0
390599773003000,0.0
390599773003001,0.0
390599773003002,0.0
390599773003003,0.0
390599773003004,0.0
390599773003005,4.0
390599773003006,0.0
390599773003007,0.0
390599773003008,0.0
390599773003009,0.0
390599773003010,0.0
390599773003011,0.0
390599773003012,0.0
390599773003013,3.0
390599773003014,0.0
390599773003015,0.0
390599773003016,0.0
390599773003017,0.0
390599773003018,0.0
390599773003019,0.0
390599773003020,0.0
390599773003021,0.0
390599773003022,32.0
390599773003023,0.0
390599773003024,0.0
390599773003025,0.0
390599773003026,0.0
390599773003027,0.0
390599773003028,0.0
390599773003029,0.0
390599773003030,0.0
390599773003031,4.0
390599773003032,0.0
390599773003033,0.0
390599773003034,0.0
390599773003035,4.0
390599773003036,4.0
390599773003037,0.0
390599773003038,0.0
390599773003039,58.0
390599773003040,0.0
390599773003041,0.0
390599773003042,0.0
390599773003043,0.0
390599773003044,0.0
390599773003048,0.0
390599773003049,0.0
390599773003050,0.0
390599773003051,0.0
390599773003052,0.0
390599773003053,0.0
390599773003054,0.0
390599773003055,0.0
390599773003056,0.0
390599773003057,0.0
390599773003058,0.0
390599773003059,0.0
390599773003060,0.0
390599773003061,4.0
390599773003062,0.0
390599773003063,0.0
390599773003064,0.0
390599773003065,0.0
390599773003066,4.0
390599773003067,0.0
390599773003068,0.0
390599773003069,0.0
390599773003070,0.0
390599773003071,0.0
390599773003072,0.0
390599773003073,0.0
390599773003074,0.0
390599773003075,0.0
390599773003076,0.0
390599773003077,0.0
390599773003079,0.0
390599773003080,0.0
390599773003081,0.0
390599773003082,0.0
390599773003083,0.0
390599773003084,0.0
390599773003085,0.0
390599773003087,0.0
390599773003088,0.0
390599773003089,0.0
390599773003090,0.0
390599773003091,0.0
390599773003092,0.0
390599773003093,0.0
390599773003095,0.0
390599773003096,0.0
390599773003098,0.0
390599773003101,0.0
390599773003102,0.0
390599773003103,0.0
390599773003104,0.0
390599773003105,0.0
390599773003107,0.0
390599773003108,0.0
390599774001022,0.0
390599774001029,0.0
390599774001068,0.0
390599774001079,0.0
390599774001081,4.0
390599774001082,0.0
390599774001083,4.0
390599774001084,0.0
390599774001085,0.0
390599774001092,0.0
390599774001093,14.0
390599774001094,0.0
390599774001095,0.0
390599774001096,0.0
390599774001097,0.0
390599774001098,0.0
390599774001099,0.0
390599774001100,0.0
390599774001101,0.0
390599774002001,0.0
390599774002002,4.0
390599774002003,0.0
390599774002004,0.0
390599774002005,4.0
390599774002006,14.0
390599774002007,0.0
390599774002008,0.0
390599774002009,0.0
390599774002010,0.0
390599774002011,4.0
390599774002012,4.0
390599774002013,0.0
390599774002014,0.0
390599774002015,0.0
390599774002016,0.0
390599774002017,0.0
390599774002018,0.0
390599774002019,0.0
390599774002020,0.0
390599774002021,0.0
390599774002022,0.0
390599774002023,0.0
390599774002025,4.0
390599774002026,0.0
390599774002027,0.0
390599774002028,0.0
390599774002029,0.0
390599774002030,0.0
390599774002031,0.0
390599774002032,0.0
390599774002033,0.0
390599774002034,0.0
390599774002035,0.0
390599774002036,32.0
390599774002037,7.0
390599774002038,0.0
390599774002039,0.0
390599774002040,0.0
390599774002041,0.0
390599774002042,0.0
390599774002043,0.0
390599774002044,0.0
390599774003000,34.0
390599774003001,0.0
390599774003002,0.0
390599774003003,0.0
390599774003004,4.0
390599774003005,0.0
390599774003006,0.0
390599774003007,0.0
390599774003008,3.0
390599774003009,0.0
390599774003010,14.0
390599774003011,0.0
390599774003012,52.0
390599774003013,0.0
390599774003014,0.0
390599774003015,0.0
390599774003016,54.0
390599774003017,0.0
390599774003018,0.0
390599774003019,4.0
390599774003020,0.0
390599774003021,0.0
390599774003022,0.0
390599774003023,32.0
390599774003024,0.0
390599774003025,0.0
390599774003026,32.0
390599774003027,0.0
390599774003028,0.0
390599774003029,0.0
390599774003030,0.0
390599774003031,0.0
390599774003032,14.0
390599774003033,0.0
390599774003034,0.0
390599774003035,4.0
390599774003036,0.0
390599774003037,0.0
390599774003038,0.0
390599774003039,0.0
390599774003040,0.0
390599774003041,0.0
390599774003042,0.0
390599774003043,0.0
390599774003044,0.0
390599774003045,0.0
390599774003046,0.0
390599774003047,0.0
390599774003048,0.0
390599774003049,0.0
390599774003050,0.0
390599774003051,0.0
390599774003052,0.0
390599774003053,0.0
390599774003054,0.0
390599774003055,4.0
390599774003056,4.0
390599774003057,0.0
390599774003058,14.0
390599774003059,0.0
390599774003060,0.0
390599774003061,0.0
390599774003062,0.0
390599774003063,0.0
390599774003064,0.0
390599774003065,0.0
390599774003066,0.0
390599774003067,0.0
390599774003068,4.0
390599774003069,0.0
390599774003070,4.0
390599774003071,0.0
390599774003072,0.0
390599774003073,0.0
390599774003074,0.0
390599774003075,0.0
390599774003076,4.0
390599774003077,0.0
390599774003078,9.0
390599774003079,0.0
390599774003080,4.0
390599774003081,0.0
390599774003082,4.0
390599774003083,4.0
390599774003084,0.0
390599774003085,0.0
390599774003086,0.0
390599774003087,0.0
390599774003088,0.0
390599774003089,0.0
390599774003090,0.0
390599774003091,0.0
390599774003092,0.0
390599774003093,4.0
390599774003094,0.0
390599774003095,0.0
390599774003096,0.0
390599774003097,0.0
390599774003098,0.0
390599775001000,0.0
390599775001001,4.0
390599775001002,0.0
390599775001003,0.0
390599775001004,4.0
390599775001005,0.0
390599775001006,16.0
390599775001007,4.0
390599775001008,0.0
390599775001009,0.0
390599775001010,0.0
390599775001011,0.0
390599775001012,4.0
390599775001013,14.0
390599775001014,16.0
390599775001015,0.0
390599775001016,0.0
390599775001017,0.0
390599775001018,0.0
390599775001019,0.0
390599775001020,0.0
390599775001021,58.0
390599775001022,0.0
390599775001023,0.0
390599775001024,0.0
390599775001025,0.0
390599775001026,0.0
390599775001027,0.0
390599775001028,0.0
390599775001029,4.0
390599775001030,0.0
390599775001031,4.0
390599775002000,0.0
390599775002001,0.0
390599775002002,0.0
390599775002003,0.0
390599775002004,0.0
390599775002005,0.0
390599775002006,0.0
390599775002007,0.0
390599775002008,0.0
390599775002009,0.0
390599775002010,0.0
390599775002011,4.0
390599775002012,0.0
390599775002013,14.0
390599775002014,0.0
390599775002015,0.0
390599775002016,0.0
390599775002017,0.0
390599775002018,0.0
390599775002019,0.0
390599775002020,0.0
390599775002021,0.0
390599775002022,0.0
390599775002023,0.0
390599775002024,0.0
390599775002025,3.0
390599775002026,0.0
390599775002027,0.0
390599775002028,0.0
390599775002029,3.0
390599775002030,4.0
390599775002031,0.0
390599775002032,0.0
390599775002033,4.0
390599775002034,0.0
390599775002035,0.0
390599775002036,0.0
390599775002037,0.0
390599775002038,0.0
390599775002039,102.0
390599775002040,0.0
390599775002041,0.0
390599775003000,0.0
390599775003001,0.0
390599775003002,0.0
390599775003003,92.0
390599775003004,14.0
390599775003005,0.0
390599775003006,0.0
390599775003007,0.0
390599775003008,30.0
390599775003009,0.0
390599775003010,0.0
390599775003011,0.0
390599775003012,0.0
390599775003013,0.0
390599775003014,0.0
390599775003015,0.0
390599775003016,0.0
390599775003017,0.0
390599775003018,16.0
390599775003019,0.0
390599775003020,0.0
390599775003021,0.0
390599775003022,3.0
390599775003023,4.0
390599775003024,10.0
390599775003025,0.0
390599775003026,0.0
390599775003027,0.0
390599775003028,0.0
390599775003029,0.0
390599775003030,0.0
390599775003031,0.0
390599775003032,0.0
390599775003033,4.0
390599775003034,4.0
390599775003035,0.0
390599775003036,0.0
390599775003037,0.0
390599775004000,16.0
390599775004001,4.0
390599775004002,0.0
390599775004003,0.0
390599775004004,4.0
390599775004005,0.0
390599775004006,0.0
390599775004007,0.0
390599775004008,0.0
390599775004009,14.0
390599775004010,0.0
390599775004011,4.0
390599775004012,0.0
390599775004013,14.0
390599775004014,0.0
390599775004015,0.0
390599775004016,4.0
390599775004017,14.0
390599775004018,0.0
390599775004019,0.0
390599775004020,0.0
390599775004021,54.0
390599775004022,0.0
390599776001003,0.0
390599776001004,0.0
390599776001006,0.0
390599776001007,0.0
390599776001008,4.0
390599776001009,0.0
390599776001010,0.0
390599776001011,0.0
390599776001012,0.0
390599776001013,0.0
390599776001014,0.0
390599776001015,0.0
390599776001016,4.0
390599776001017,0.0
390599776001018,0.0
390599776001019,0.0
390599776001020,0.0
390599776001021,0.0
390599776001022,0.0
390599776001023,0.0
390599776001026,0.0
390599776001027,0.0
390599776001028,0.0
390599776001029,0.0
390599776001030,0.0
390599776001031,0.0
390599776001032,4.0
390599776001033,0.0
390599776001034,0.0
390599776001035,0.0
390599776001036,0.0
390599776001037,0.0
390599776001038,0.0
390599776001039,0.0
390599776001040,0.0
390599776001041,0.0
390599776001042,32.0
390599776001043,0.0
390599776001047,12.0
390599776001048,0.0
390599776001049,0.0
390599776001050,0.0
390599776001051,0.0
390599776001055,0.0
390599776001056,0.0
390599776002000,0.0
390599776002001,0.0
390599776002002,0.0
390599776002003,0.0
390599776002004,0.0
390599776002005,0.0
390599776002006,0.0
390599776002007,14.0
390599776002008,0.0
390599776002009,0.0
390599776002010,0.0
390599776002011,4.0
390599776002012,0.0
390599776002013,0.0
390599776002014,0.0
390599776002015,0.0
390599776002016,0.0
390599776002017,0.0
390599776002018,0.0
390599776002019,0.0
390599776002020,0.0
390599776002021,0.0
390599776002022,0.0
390599776002023,0.0
390599776002024,0.0
390599776002025,0.0
390599776002026,14.0
390599776002027,0.0
390599776002028,0.0
390599776002029,0.0
390599776002030,0.0
390599776002031,32.0
390599776002032,0.0
390599776002033,0.0
390599776002034,0.0
390599776002035,0.0
390599776002036,0.0
390599776002037,0.0
390599776002038,0.0
390599776002039,0.0
390599776002040,0.0
390599776002041,0.0
390599776002042,0.0
390599776002043,0.0
390599776002044,0.0
390599776002045,0.0
390599776002046,0.0
390599776002047,0.0
390599776002048,0.0
390599776002049,0.0
390599776002050,0.0
390599776002051,0.0
390599776002052,0.0
390599776002053,0.0
390599776002054,4.0
390599776002055,4.0
390599776002056,0.0
390599776002057,51.0
390599776002058,22.0
390599776002059,0.0
390599776002060,0.0
390599776002061,0.0
390599776002062,0.0
390599776002063,4.0
390599776002064,14.0
390599776002065,0.0
390599776002066,0.0
390599776002067,0.0
390599776002068,0.0
390599776002069,0.0
390599776002070,0.0
390599776002071,0.0
390599776002072,4.0
390599776002073,0.0
390599776002074,0.0
390599776002075,4.0
390599776002076,0.0
390599776002077,0.0
390599776003001,0.0
390599776003002,0.0
390599776003003,0.0
390599776003004,0.0
390599776003005,4.0
390599776003006,0.0
390599776003007,0.0
390599776003008,0.0
390599776003009,0.0
390599776003010,0.0
390599776003011,4.0
390599776003012,0.0
390599776003013,0.0
390599776003014,0.0
390599776003015,0.0
390599776003016,0.0
390599776003017,0.0
390599776003018,0.0
390599776003019,0.0
390599776003020,0.0
390599776003021,0.0
390599776003022,0.0
390599776003023,0.0
390599776003024,0.0
390599776003027,4.0
390599776003028,22.0
390599776003032,82.0
390599776003033,0.0
390599776003034,0.0
390599776003035,0.0
390599776003036,0.0
390599776003044,0.0
390599776003046,0.0
390599776003047,0.0
390599776003048,0.0
390599776003050,0.0
390599776003051,0.0
390599776003054,0.0
390599776003055,0.0
390599776003062,0.0
390599776003064,0.0
390599776003065,0.0
390599776003066,0.0
390599776003067,0.0
390599779001003,0.0
390599779001004,0.0
390599779001043,0.0
390599779001044,0.0
390599779001045,0.0
390599779001086,0.0
390599779001088,0.0
390599779001089,0.0
390599780001000,0.0
390599780001034,0.0
390599780001042,0.0
390599780001045,0.0
390599780001046,0.0
390599780001051,0.0
390599772002150,0.0
390599772002151,0.0
390599772002152,0.0
390599772002156,0.0
390599772002167,0.0
390599772004000,0.0
390599772004160,0.0
390599773001000,0.0
390599773001001,0.0
390599773001012,0.0
390599773001014,0.0
390599773001015,0.0
390599773001016,0.0
390599773001018,0.0
390599773001020,0.0
390599773001021,0.0
390599773001022,0.0
390599773001023,0.0
390599773001024,0.0
390599773001026,0.0
390599773001027,0.0
390599773001029,4.0
390599773001030,0.0
390599773001031,0.0
390599773001032,0.0
390599773001033,0.0
390599773001034,0.0
390599773001035,0.0
390599773001036,0.0
390599773001037,4.0
390599773001038,0.0
390599773001039,22.0
390599773001040,0.0
390599773001042,0.0
390599773001044,0.0
390599773001045,0.0
390599773001049,0.0
390599773001050,16.0
390599773001051,0.0
390599773001052,4.0
390599773002010,0.0
390599773002055,0.0
390599773002056,0.0
390599773002057,0.0
390599773002058,0.0
390599773002059,0.0
390599773002060,0.0
390599773002061,0.0
390599773002062,0.0
390599773002063,0.0
390599773002121,0.0
390599773002122,0.0
390599773002126,0.0
390599773002127,0.0
390599773002128,0.0
390599773002131,0.0
390599773002133,0.0
390599773002134,0.0
390599773002135,0.0
390599773002136,0.0
390599773002137,0.0
390599773002138,0.0
390599773002139,0.0
390599773002144,0.0
390599773002145,0.0
390599773002146,0.0
390599773002147,0.0
390599773002150,0.0
390599773003045,0.0
390599773003046,0.0
390599773003047,0.0
390599773003078,0.0
390599773003086,4.0
390599773003094,0.0
390599773003097,0.0
390599773003099,0.0
390599773003100,0.0
390599773003106,0.0
390599773003109,0.0
390599774001006,0.0
390599774001007,0.0
390599774001008,0.0
390599774001009,0.0
390599774001012,0.0
390599774001013,0.0
390599774001014,0.0
390599774001015,0.0
390599774001016,0.0
390599774001017,14.0
390599774001018,0.0
390599774001019,0.0
390599774001020,0.0
390599774001021,0.0
390599774001023,0.0
390599774001024,0.0
390599774001025,0.0
390599774001026,0.0
390599774001027,0.0
390599774001028,0.0
390599774001030,0.0
390599774001031,0.0
390599774001032,0.0
390599774001033,0.0
390599774001034,0.0
390599774001035,20.0
390599774001036,0.0
390599774001037,0.0
390599774001038,0.0
390599774001039,0.0
390599774001040,0.0
390599774001041,0.0
390599774001042,0.0
390599774001043,0.0
390599774001044,0.0
390599774001045,0.0
390599774001047,0.0
390599774001048,0.0
390599774001049,0.0
390599774001050,0.0
390599774001051,0.0
390599774001052,0.0
390599774001053,0.0
390599774001057,0.0
390599774001058,0.0
390599774001061,0.0
390599774001062,0.0
390599774001063,0.0
390599774001064,0.0
390599774001065,0.0
390599774001066,0.0
390599774001067,4.0
390599774001069,0.0
390599774001070,0.0
390599774001071,0.0
390599774001072,0.0
390599774001073,0.0
390599774001074,0.0
390599774001075,0.0
390599774001076,0.0
390599774001077,0.0
390599774001078,0.0
390599774001080,0.0
390599774001086,0.0
390599774001087,0.0
390599774001088,0.0
390599774001089,0.0
390599774001090,0.0
390599774001091,0.0
390599774001102,0.0
390599774001103,0.0
390599774001104,0.0
390599774001105,0.0
390599774001106,0.0
390599774001107,0.0
390599774001108,0.0
390599774001109,0.0
390599774001110,0.0
390599774002000,0.0
390599774002024,0.0
390599776001000,0.0
390599776001001,0.0
390599776001002,0.0
390599776001005,0.0
390599776001024,0.0
390599776001025,0.0
390599776001044,0.0
390599776001045,0.0
390599776001046,0.0
390599776001052,0.0
390599776001053,0.0
390599776001054,14.0
390599776003000,0.0
390599776003025,0.0
390599776003026,0.0
390599776003029,0.0
390599776003030,4.0
390599776003031,0.0
390599776003037,0.0
390599776003038,38.0
390599776003039,0.0
390599776003040,0.0
390599776003041,0.0
390599776003042,0.0
390599776003043,30.0
390599776003045,0.0
390599776003049,0.0
390599776003052,0.0
390599776003053,0.0
390599776003056,0.0
390599776003057,0.0
390599776003058,0.0
390599776003059,0.0
390599776003060,0.0
390599776003061,0.0
390599776003063,0.0
390599777002077,0.0
390599777002078,0.0
390599777002083,0.0
390599777002084,0.0
390599777003016,0.0
390599777003017,0.0
390599777003018,0.0
390599777003019,0.0
390599777003020,0.0
390599777003026,0.0
390599777003027,0.0
390599777003028,4.0
390599777003029,4.0
390599777003030,0.0
390599777003031,0.0
390599777003032,0.0
390599777003033,3.0
390599777003034,0.0
390599777003035,0.0
390599777003036,0.0
390599777003037,0.0
390599777003038,0.0
390599777003039,0.0
390599777003040,0.0
390599777003041,0.0
390599777003042,0.0
390599777003043,0.0
390599777003044,60.0
390599777003045,0.0
390599777003046,0.0
390599777003047,0.0
390599777003048,0.0
390599777003049,0.0
390599777003050,0.0
390599777003051,0.0
390599777003052,0.0
390599777003055,0.0
390599777003056,0.0
390599777003057,0.0
390599777003058,0.0
390599777003059,0.0
390599777003060,0.0
390599777003061,0.0
390599777003062,0.0
390599777003063,0.0
390599777003064,0.0
390599777003065,0.0
390599777003066,0.0
390599777003067,0.0
390599777003068,0.0
390599777003069,0.0
390599777003070,0.0
390599777003071,0.0
390599777003072,0.0
390599777003077,0.0
390599777003078,0.0
390599777003079,0.0
390599777003080,0.0
390599777003081,0.0
390599777003082,0.0
390599777003083,0.0
390599777003084,0.0
390599777003085,0.0
390599777003089,0.0
390599777003090,0.0
390599777003091,3.0
390599777003092,0.0
390599777003099,0.0
390599777003100,0.0
390599777003102,0.0
390599777003103,0.0
390599778002002,0.0
390599778002006,0.0
390599778002011,0.0
390599778002012,0.0
390599778002013,0.0
390599778002014,0.0
390599778002015,0.0
390599778002016,0.0
390599778002017,0.0
390599778002018,0.0
390599778002019,0.0
390599778002020,0.0
390599778002021,0.0
390599778002022,0.0
390599778002023,0.0
390599778002024,0.0
390599778002025,0.0
390599778002027,0.0
390599778002028,0.0
390599778002044,0.0
390599778002045,0.0
390599778002113,0.0
390599779001000,0.0
390599779001001,0.0
390599779001002,0.0
390599779001005,0.0
390599779001006,0.0
390599779001007,0.0
390599779001008,0.0
390599779001014,0.0
390599779001015,0.0
390599779001016,0.0
390599779001017,0.0
390599779001018,0.0
390599779001027,0.0
390599779001040,0.0
390599779001041,0.0
390599779001042,0.0
390599779001083,0.0
390599779001084,0.0
390599779001085,0.0
390599779001087,0.0
390599780001001,0.0
390599780001002,0.0
390599780001003,0.0
390599780001004,0.0
390599780001005,0.0
390599780001006,0.0
390599780001007,0.0
390599780001008,0.0
390599780001009,0.0
390599780001010,0.0
390599780001011,0.0
390599780001012,0.0
390599780001013,0.0
390599780001014,0.0
390599780001015,0.0
390599780001016,0.0
390599780001017,0.0
390599780001018,0.0
390599780001019,0.0
390599780001020,0.0
390599780001021,4.0
390599780001022,0.0
390599780001023,0.0
390599780001024,0.0
390599780001025,0.0
390599780001026,0.0
390599780001027,0.0
390599780001028,0.0
390599780001029,0.0
390599780001030,0.0
390599780001031,0.0
390599780001032,0.0
390599780001033,0.0
390599780001035,0.0
390599780001036,0.0
390599780001037,0.0
390599780001043,0.0
390599780001044,0.0
390599780001048,0.0
390599780001049,0.0
390599780001050,0.0
390599780001069,0.0
390599780001070,0.0
390599780001123,0.0
390599777001095,0.0
390599778001073,0.0
390599778001074,0.0
390599778001075,0.0
390599778001082,0.0
390599778001083,0.0
390599778001084,0.0
390599778001085,21.0
390599778001086,0.0
390599778001087,0.0
390599777001077,0.0
390599777001078,0.0
390599777001079,0.0
390599777001080,0.0
390599777001083,0.0
390599777001084,0.0
390599777001085,0.0
390599777001086,0.0
390599777001087,0.0
390599777001088,0.0
390599777001089,0.0
390599777001090,0.0
390599777001091,0.0
390599777001092,0.0
390599777001093,0.0
390599777001094,0.0
390599777001098,0.0
390599777001099,0.0
390599777001100,0.0
390599777001104,0.0
390599777001105,0.0
390599777001106,0.0
390599777001107,0.0
390599777001108,0.0
390599777001109,0.0
390599777002014,0.0
390599777002015,0.0
390599777002016,0.0
390599777002017,0.0
390599777002018,0.0
390599777002019,0.0
390599777002026,0.0
390599777002027,0.0
390599777002028,0.0
390599777002029,0.0
390599777002030,0.0
390599777002031,0.0
390599777002032,0.0
390599777002033,0.0
390599777002034,4.0
390599777002035,0.0
390599777002036,0.0
390599777002051,0.0
390599777002052,0.0
390599777002053,0.0
390599777002054,0.0
390599777002058,0.0
390599777002059,0.0
390599777002060,3.0
390599777002061,0.0
390599777002062,0.0
390599777002063,0.0
390599777002064,0.0
390599777002065,0.0
390599777002066,0.0
390599777002067,0.0
390599777002068,0.0
390599777002069,0.0
390599777002070,0.0
390599777002071,0.0
390599777002072,0.0
390599777002073,0.0
390599777002074,0.0
390599777002075,0.0
390599777002076,0.0
390599777002079,0.0
390599777002080,0.0
390599777002081,0.0
390599777002082,0.0
390599777003007,0.0
390599777003008,0.0
390599777003024,0.0
390599777003025,0.0
390599777003053,0.0
390599777003054,0.0
390599777003073,0.0
390599777003074,0.0
390599777003075,0.0
390599777003076,0.0
390599777003086,0.0
390599777003087,0.0
390599777003088,0.0
390599777003093,0.0
390599777003094,0.0
390599777003095,0.0
390599777003096,0.0
390599777003097,0.0
390599777003098,0.0
390599777003101,0.0
390599777003106,0.0
390599777003107,0.0
390599777003108,0.0
390599777003109,10.0
390599778001012,0.0
390599778001013,0.0
390599778001076,0.0
390599778001077,0.0
390599778001078,0.0
390599778001079,0.0
390599778001080,0.0
390599778001081,0.0
390599778001093,0.0
390599778002000,0.0
390599778002001,0.0
390599778002003,0.0
390599778002004,0.0
390599778002005,0.0
390599778002007,0.0
390599778002008,0.0
390599778002009,0.0
390599778002010,0.0
390599778002026,0.0
390599778002030,0.0
390599778002031,32.0
390599778002032,0.0
390599778002033,0.0
390599778002034,0.0
390599778002035,0.0
390599778002036,0.0
390599778002037,0.0
390599778002038,20.0
390599778002039,0.0
390599778002071,39.0
390599778002050,0.0
390599778002097,0.0
390599778002098,0.0
390599778002110,0.0
390599779001019,0.0
390599779001022,0.0
390599779001023,0.0
390599779001024,0.0
390599779001025,0.0
390599779001026,0.0
390599779001038,0.0
390599779001047,0.0
390599779001048,0.0
390599779001049,0.0
390599779001050,0.0
390599779001051,0.0
390599779001052,0.0
390599779001053,0.0
390599779001054,0.0
390599779001055,0.0
390599779001056,0.0
390599779001057,0.0
390599779001058,0.0
390599779001059,0.0
390599779001060,20.0
390599779001061,0.0
390599779001062,0.0
390599779001065,0.0
390599779001066,0.0
390599779001067,0.0
390599779001068,0.0
390599779001069,4.0
390599779001070,4.0
390599779001071,0.0
390599779001072,0.0
390599779001073,0.0
390599779001074,0.0
390599779001075,0.0
390599779001076,0.0
390599779001078,0.0
390599779001082,0.0
390599779001092,0.0
390599779001093,0.0
390599779001094,0.0
390599779001095,0.0
390599779001096,0.0
390599779001097,0.0
390599779001098,0.0
390599779001099,0.0
390599779001100,0.0
390599779001101,0.0
390599779001102,4.0
390599779001103,0.0
390599779001104,0.0
390599779001110,0.0
390599779001111,0.0
390599779001112,0.0
390599779001113,0.0
390599779001114,0.0
390599779001115,0.0
390599779002000,0.0
390599779002006,0.0
390599779002065,0.0
390599779002074,0.0
390599779002075,0.0
390599779003000,0.0
390599779003001,0.0
390599779003002,0.0
390599779003003,0.0
390599779003004,0.0
390599779003005,0.0
390599779003006,0.0
390599779003007,0.0
390599779003008,0.0
