GEOID10,obj
390490071123019,0.0
390490071123021,0.0
390490071123022,0.0
390490071123025,0.0
390490071123026,0.0
390490071123027,0.0
390490071123028,0.0
390490071123029,0.0
390490071123030,0.0
390490071123032,0.0
390490071123033,0.0
390490071123036,0.0
390490071123037,0.0
390490071123040,0.0
390490071123041,0.0
390490071131009,0.0
390490071131010,0.0
390490071132004,0.0
390490071132005,0.0
390490071132011,0.0
390490071133001,0.0
390490071133006,0.0
390490071133019,0.0
390490071133021,0.0
390490071133027,0.0
390490071133028,0.0
390490071133030,0.0
390490071133031,0.0
390490071141014,0.0
390490071141016,0.0
390490071141017,0.0
390490071141020,0.0
390490071141021,0.0
390490071141023,0.0
390490071141025,0.0
390490071141026,0.0
390490071141027,0.0
390490071141031,0.0
390490071143000,0.0
390490071143001,0.0
390490071143002,0.0
390490071143005,0.0
390490071143006,0.0
390490071143007,0.0
390490071143027,0.0
390490071143028,0.0
390490071143029,0.0
390490071143030,0.0
390490071143031,0.0
390490071143060,0.0
390490071143061,0.0
390490071143062,0.0
390490071154002,0.0
390490071155003,0.0
390490071203026,0.0
390490071203027,0.0
390490071203034,0.0
390490071203036,0.0
390490071203037,0.0
390490071203038,0.0
390490071203039,0.0
390490071203040,0.0
390490071203041,0.0
390490071203042,0.0
390490071203043,0.0
390490071322019,0.0
390490071322020,0.0
390490071322023,0.0
390490071322024,0.0
390490071324014,0.0
390490071932022,0.0
390490071932027,0.0
390490071943012,0.0
390490071943013,0.0
390490071943014,0.0
390490071943015,0.0
390490071944009,0.0
390490071944010,0.0
390490071944023,0.0
390490071981007,0.0
390490071981011,0.0
390490071981012,0.0
390490071981013,0.0
390490071981014,0.0
390490071981015,0.0
390490071981016,0.0
390490071981017,0.0
390490071981019,0.0
390490071981020,0.0
390490071981022,0.0
390490071981023,0.0
390490071981024,0.0
390490071981025,0.0
390490071981026,0.0
390490071981027,0.0
390490071981028,0.0
390490071981029,0.0
390490071981030,0.0
390490071981031,0.0
390490071981032,0.0
390490071981033,0.0
390490071981034,0.0
390490071981035,0.0
390490071981036,0.0
390490071981040,0.0
390490071992000,0.0
390490071992001,0.0
390490071992002,0.0
390490071992004,0.0
390490071992009,0.0
390490071992018,0.0
390490071992019,0.0
390490071992041,0.0
390490071992044,0.0
390490071992045,0.0
390490071992053,0.0
390490071993010,0.0
390490071993014,0.0
390490071993015,0.0
390490072021002,0.0
390490072021003,0.0
390490072021007,0.0
390490072021009,0.0
390490072021010,0.0
390490072021011,0.0
390490072021013,0.0
390490072021015,0.0
390490072021016,0.0
390490072021020,0.0
390490072022000,0.0
390490072022001,0.0
390490072022003,0.0
390490072022004,0.0
390490072022005,0.0
390490072022010,0.0
390490072022011,0.0
390490072022018,0.0
390490072022019,0.0
390490072022020,0.0
390490072022021,0.0
390490072022022,0.0
390490072022023,0.0
390490072071014,0.0
390490072071015,0.0
390490072072050,0.0
390490072072051,0.0
390490072073025,0.0
390490072073028,0.0
390490072073032,0.0
390490072073033,0.0
390490072073034,0.0
390490100001001,0.0
390490100001002,0.0
390490100001005,0.0
390490100001006,0.0
390490100001007,0.0
390490100002000,0.0
390490100002001,0.0
390490100002002,0.0
390490100002003,0.0
390490100002004,0.0
390490100002005,0.0
390490100002006,0.0
390490100002007,0.0
390490100002008,0.0
390490100002011,0.0
390490100004006,0.0
390490100004007,0.0
390490100004010,0.0
390490100004011,0.0
390490100004012,0.0
390490100004013,0.0
390490100004014,0.0
390490100004015,0.0
390490100004016,0.0
390490100004017,0.0
390490100004018,0.0
390490079212018,0.0
390490079212019,0.0
390490079212021,0.0
390490079212025,0.0
390490079212072,0.0
390490079212073,0.0
390490079212074,0.0
390490079212075,0.0
390490079212076,0.0
390490079212077,0.0
390490079212078,0.0
390490079212081,0.0
390490079212082,0.0
390490080002010,0.0
390490080002012,0.0
390490080002013,0.0
390490080002021,0.0
390490080002022,0.0
390490080002023,0.0
390490080001005,0.0
390490080001006,0.0
390490080001007,0.0
390490080001008,0.0
390490080001029,0.0
390490062304155,0.0
390490062304156,0.0
390490079212020,0.0
390490079212022,0.0
390490079212023,0.0
390490079212024,0.0
390490080001000,0.0
390490080001001,0.0
390490080001002,0.0
390490080001003,0.0
390490080001004,0.0
390490080002000,0.0
390490080002001,0.0
390490080002002,0.0
390490080002003,0.0
390490080002004,0.0
390490080002005,0.0
390490080002006,0.0
390490080002007,0.0
390490080002008,0.0
390490080002009,0.0
390490080002011,0.0
390490080002014,0.0
390490080002015,0.0
390490080002016,0.0
390490080002017,0.0
390490080002018,0.0
390490080002019,0.0
390490080002020,0.0
390490080002024,0.0
390490080002025,0.0
390490080002026,0.0
390490080002027,0.0
390490080002028,0.0
390490080002029,0.0
390490080002030,0.0
390490080002031,0.0
390490080002032,0.0
390490080002033,0.0
390490080002034,0.0
390490080002037,0.0
390490080002038,0.0
390490080002039,0.0
390490080002040,0.0
390490080002041,0.0
390490080002042,0.0
390490080002043,0.0
390490080002044,0.0
390490080002045,0.0
390490080002046,0.0
390490080002047,0.0
390490080002053,0.0
390490080002057,0.0
390490080002058,0.0
390490080003000,0.0
390490080003001,0.0
390490080003002,0.0
390490080003003,0.0
390490080003004,0.0
390490080003005,0.0
390490080003006,0.0
390490080003007,0.0
390490080003008,0.0
390490080003009,0.0
390490080003010,0.0
390490080003011,0.0
390490080003012,0.0
390490080003013,0.0
390490080003014,0.0
390490080003015,0.0
390490080003016,0.0
390490080003017,0.0
390490080003018,0.0
390490080003019,0.0
390490080003020,0.0
390490080003021,0.0
390490080003022,0.0
390490080003023,0.0
390490080003024,0.0
390490080003025,0.0
390490080003026,0.0
390490080003027,0.0
390490081411014,0.0
390490081411015,0.0
390490081411016,0.0
390490003101001,0.0
390490003101002,0.0
390490003101003,0.0
390490003101004,0.0
390490003101007,0.0
390490008201000,0.0
390490008201004,0.0
390490008201011,0.0
390490008201012,0.0
390490008201013,0.0
390490008201014,0.0
390490008201015,0.0
390490011221015,0.0
390490011221016,0.0
390490011221022,0.0
390490011221042,0.0
390490011221043,0.0
390490011221050,0.0
390490011221051,0.0
390490011221052,0.0
390490011221053,0.0
390490011221054,0.0
390490011221056,0.0
390490019012007,0.0
390490019012008,0.0
390490019012009,0.0
390490019012010,0.0
390490019012011,0.0
390490019012012,0.0
390490019012015,0.0
390490019012017,0.0
390490019021001,0.0
390490019021002,0.0
390490025103044,0.0
390490025103045,0.0
390490025103046,0.0
390490075311019,0.0
390490075311027,0.0
390490075311030,0.0
390490075311031,0.0
390490075311032,0.0
390490075341011,0.0
390490075341012,0.0
390490075341014,0.0
390490075341015,0.0
390490075341018,0.0
390490075341028,0.0
390490075341031,0.0
390490075341032,0.0
390490075342012,0.0
390490077101000,0.0
390490077101001,0.0
390490077101006,0.0
390490077101007,0.0
390490077101008,0.0
390490077101009,0.0
390490077101011,0.0
390490077101012,0.0
390490077101013,0.0
390490077101014,0.0
390490077101016,0.0
390490077101017,0.0
390490077101020,0.0
390490077101022,0.0
390490077101023,0.0
390490077101026,0.0
390490077102000,0.0
390490077102002,0.0
390490077102013,0.0
390490077102014,0.0
390490077103006,0.0
390490077103007,0.0
390490077104000,0.0
390490077211001,0.0
390490077211005,0.0
390490077211006,0.0
390490077211010,0.0
390490077211011,0.0
390490077211013,0.0
390490077211015,0.0
390490077211016,0.0
390490077211017,0.0
390490077211018,0.0
390490077211022,0.0
390490077211023,0.0
390490077211024,0.0
390490077211025,0.0
390490077214003,0.0
390490077214004,0.0
390490077214005,0.0
390490077214006,0.0
390490077214007,0.0
390490077214008,0.0
390490077214009,0.0
390490077214010,0.0
390490077221000,0.0
390490077221001,0.0
390490077221002,0.0
390490077221003,0.0
390490077221006,0.0
390490077221007,0.0
390490077221008,0.0
390490077221009,0.0
390490077221010,0.0
390490077221011,0.0
390490077221014,0.0
390490077222003,0.0
390490077222004,0.0
390490077222005,0.0
390490077222006,0.0
390490077222007,0.0
390490077222011,0.0
390490077222012,0.0
390490077222013,0.0
390490077222014,0.0
390490077222015,0.0
390490077222016,0.0
390490077222017,0.0
390490077222018,0.0
390490077222019,0.0
390490077222020,0.0
390490077222021,0.0
390490077223003,0.0
390490077223010,0.0
390490077223012,0.0
390490077223014,0.0
390490077401003,0.0
390490077401014,0.0
390490077401015,0.0
390490077401016,0.0
390490077401017,0.0
390490077401023,0.0
390490077401027,0.0
390490077401028,0.0
390490077401030,0.0
390490077401032,0.0
390490077401034,0.0
390490077401035,0.0
390490078122001,0.0
390490078122008,0.0
390490078122009,0.0
390490078124001,0.0
390490078301003,0.0
390490078301005,0.0
390490078301006,0.0
390490078301007,0.0
390490078301008,0.0
390490078301009,0.0
390490078301010,0.0
390490078301011,0.0
390490078301012,0.0
390490078301013,0.0
390490078301014,0.0
390490078301015,0.0
390490078302000,0.0
390490078302005,0.0
390490078302006,0.0
390490078303006,0.0
390490001101000,0.0
390490001101001,0.0
390490001101002,0.0
390490001101003,0.0
390490001101004,0.0
390490001101005,0.0
390490001101006,0.0
390490001101007,0.0
390490001101008,0.0
390490001101009,0.0
390490001101010,0.0
390490001101011,0.0
390490001101012,0.0
390490001101013,0.0
390490001101014,0.0
390490001101015,0.0
390490001101016,0.0
390490001101017,0.0
390490001101018,0.0
390490001102000,0.0
390490001102001,0.0
390490001102002,0.0
390490001102003,0.0
390490001102004,0.0
390490001102005,0.0
390490001102006,0.0
390490001102007,0.0
390490001102008,0.0
390490001103000,0.0
390490001103001,0.0
390490001103002,0.0
390490001103003,0.0
390490001103004,0.0
390490001103005,0.0
390490001103006,0.0
390490001103007,0.0
390490001103008,0.0
390490001103009,0.0
390490001103010,0.0
390490001103011,0.0
390490001104000,0.0
390490001104001,0.0
390490001104002,0.0
390490001104003,0.0
390490001104004,0.0
390490001104005,0.0
390490001104006,0.0
390490001104007,0.0
390490001104008,0.0
390490001104009,0.0
390490001104010,0.0
390490001104011,0.0
390490001104012,0.0
390490001104013,0.0
390490001104014,0.0
390490001104015,0.0
390490001104016,0.0
390490001104017,0.0
390490001201000,0.0
390490001201001,0.0
390490001201002,0.0
390490001201003,0.0
390490001201004,0.0
390490001201005,0.0
390490001201006,0.0
390490001201007,0.0
390490001201008,0.0
390490001201009,0.0
390490001201010,0.0
390490001201011,0.0
390490001201012,0.0
390490001202000,0.0
390490001202001,0.0
390490001202002,0.0
390490001202003,0.0
390490001202004,0.0
390490001202005,0.0
390490001202006,0.0
390490001202007,0.0
390490001202008,0.0
390490001202009,0.0
390490001202010,0.0
390490001202011,0.0
390490001202012,0.0
390490001202013,0.0
390490001202014,0.0
390490001202015,0.0
390490001202016,0.0
390490001202017,0.0
390490001202018,0.0
390490001202019,0.0
390490001202020,0.0
390490001202021,0.0
390490001202022,0.0
390490001202023,0.0
390490001202024,0.0
390490001202025,0.0
390490001202026,0.0
390490001203000,0.0
390490001203001,0.0
390490001203002,0.0
390490001203003,0.0
390490001203004,0.0
390490001203005,0.0
390490001203006,0.0
390490001203007,0.0
390490001203008,0.0
390490001203009,0.0
390490001203010,0.0
390490001203011,0.0
390490001203012,0.0
390490002101000,0.0
390490002101001,0.0
390490002101002,0.0
390490002101003,0.0
390490002101004,0.0
390490002101005,0.0
390490002101006,0.0
390490002101007,0.0
390490002101008,0.0
390490002101009,0.0
390490002101010,0.0
390490002101011,0.0
390490002101012,0.0
390490002101013,0.0
390490002101014,0.0
390490002101015,0.0
390490002101016,0.0
390490002101017,0.0
390490002101018,0.0
390490002101019,0.0
390490002101020,0.0
390490002102000,0.0
390490002102001,0.0
390490002102002,0.0
390490002102003,0.0
390490002102004,0.0
390490002102005,0.0
390490002103000,0.0
390490002103001,0.0
390490002103002,0.0
390490002103003,0.0
390490002103004,0.0
390490002103005,0.0
390490002103006,0.0
390490002103007,0.0
390490002103008,0.0
390490002104000,0.0
390490002104001,0.0
390490002104002,0.0
390490002104003,0.0
390490002104004,0.0
390490002104005,0.0
390490002104006,0.0
390490002104007,0.0
390490002201000,0.0
390490002201001,0.0
390490002201002,0.0
390490002201003,0.0
390490002201004,0.0
390490002201005,0.0
390490002201006,0.0
390490002201007,0.0
390490002201008,0.0
390490002201009,0.0
390490002202000,0.0
390490002202001,0.0
390490002202002,0.0
390490002202003,0.0
390490002202004,0.0
390490002202005,0.0
390490002202006,0.0
390490002202007,0.0
390490002202008,0.0
390490002203000,0.0
390490002203001,0.0
390490002203002,0.0
390490002203003,0.0
390490002203004,0.0
390490002203005,0.0
390490002203006,0.0
390490002203007,0.0
390490002203008,0.0
390490002203009,0.0
390490002203010,0.0
390490002203011,0.0
390490002203012,0.0
390490002204000,0.0
390490002204001,0.0
390490002204002,0.0
390490002204003,0.0
390490002204004,0.0
390490002204005,0.0
390490002204006,0.0
390490002204007,0.0
390490002204008,0.0
390490002204009,0.0
390490002204010,0.0
390490002204011,0.0
390490002204012,0.0
390490002204013,0.0
390490002204014,0.0
390490002204015,0.0
390490002204016,0.0
390490002204017,0.0
390490002204018,0.0
390490002204019,0.0
390490002204020,0.0
390490002204021,0.0
390490002204022,0.0
390490003101000,0.0
390490003101005,0.0
390490003101006,0.0
390490003101008,0.0
390490003101009,0.0
390490003101010,0.0
390490003101011,0.0
390490003101012,0.0
390490003101013,0.0
390490003101014,0.0
390490003101015,0.0
390490003101016,0.0
390490003101017,0.0
390490003101018,0.0
390490003101019,0.0
390490003101020,0.0
390490003101021,0.0
390490003101022,0.0
390490003101023,0.0
390490003101024,0.0
390490003101025,0.0
390490003101026,0.0
390490003102000,0.0
390490003102001,0.0
390490003102002,0.0
390490003102003,0.0
390490003102004,0.0
390490003102005,0.0
390490003102006,0.0
390490003102007,0.0
390490003102008,0.0
390490003102009,0.0
390490003102010,0.0
390490003102011,0.0
390490003102012,0.0
390490003102013,0.0
390490003103000,0.0
390490003103001,0.0
390490003103002,0.0
390490003103003,0.0
390490003103004,0.0
390490003103005,0.0
390490003103006,0.0
390490003103007,0.0
390490003103008,0.0
390490003103009,0.0
390490003103010,0.0
390490003103011,0.0
390490003103012,0.0
390490003103013,0.0
390490003103014,0.0
390490003103015,0.0
390490003103016,0.0
390490003103017,0.0
390490003103018,0.0
390490003103019,0.0
390490003201000,0.0
390490003201001,0.0
390490003201002,0.0
390490003201003,0.0
390490003201004,0.0
390490003201005,0.0
390490003201006,0.0
390490003201007,0.0
390490003201008,0.0
390490003201009,0.0
390490003201010,0.0
390490003201011,0.0
390490003201012,0.0
390490003201013,0.0
390490003201014,0.0
390490003201015,0.0
390490003201016,0.0
390490003201017,0.0
390490003201018,0.0
390490003201019,0.0
390490003202000,0.0
390490003202001,0.0
390490003202002,0.0
390490003202003,0.0
390490003202004,0.0
390490003202005,0.0
390490003202006,0.0
390490003202007,0.0
390490003202008,0.0
390490003202009,0.0
390490003202010,0.0
390490003202011,0.0
390490003202012,0.0
390490003202013,0.0
390490003202014,0.0
390490003202015,0.0
390490003202016,0.0
390490003202017,0.0
390490003202018,0.0
390490003301000,0.0
390490003301001,0.0
390490003301002,0.0
390490003301003,0.0
390490003301004,0.0
390490003301005,0.0
390490003301006,0.0
390490003301007,0.0
390490003301008,0.0
390490003302000,0.0
390490003302001,0.0
390490003302002,0.0
390490003302003,0.0
390490003302004,0.0
390490003302005,0.0
390490003302006,0.0
390490003302007,0.0
390490003302008,0.0
390490003302009,0.0
390490003302010,0.0
390490003302011,0.0
390490003303000,0.0
390490003303001,0.0
390490003303002,0.0
390490003303003,0.0
390490003303004,0.0
390490003303005,0.0
390490003303006,0.0
390490003303007,0.0
390490003303008,0.0
390490004101000,0.0
390490004101001,0.0
390490004101002,0.0
390490004101003,0.0
390490004101004,0.0
390490004101005,0.0
390490004101006,0.0
390490004101007,0.0
390490004101008,0.0
390490004101009,0.0
390490004101010,0.0
390490004101011,0.0
390490004102000,0.0
390490004102001,0.0
390490004102002,0.0
390490004102003,0.0
390490004102004,0.0
390490004102005,0.0
390490004102006,0.0
390490004102007,0.0
390490004102008,0.0
390490004201000,0.0
390490004201001,0.0
390490004201002,0.0
390490004201003,0.0
390490004201004,0.0
390490004201005,0.0
390490004202000,0.0
390490004202001,0.0
390490004202002,0.0
390490004202003,0.0
390490004202004,0.0
390490004202005,0.0
390490004202006,0.0
390490004202007,0.0
390490004202008,0.0
390490004202009,0.0
390490004202010,0.0
390490004202011,0.0
390490004202012,0.0
390490004202013,0.0
390490004202014,0.0
390490004202015,0.0
390490004202016,0.0
390490004203000,0.0
390490004203001,0.0
390490004203002,0.0
390490004203003,0.0
390490004203004,0.0
390490004203005,0.0
390490004203006,0.0
390490004203007,0.0
390490004203008,0.0
390490004204000,0.0
390490004204001,0.0
390490004204002,0.0
390490004204003,0.0
390490004204004,0.0
390490004204005,0.0
390490004204006,0.0
390490005001000,0.0
390490005001001,0.0
390490005001002,0.0
390490005001003,0.0
390490005001004,0.0
390490005001005,0.0
390490005001006,0.0
390490005001007,0.0
390490005001008,0.0
390490005001009,0.0
390490005001010,0.0
390490005001011,0.0
390490005001012,0.0
390490005001013,0.0
390490005001014,0.0
390490005001015,0.0
390490005001016,0.0
390490005001017,0.0
390490005002000,0.0
390490005002001,0.0
390490005002002,0.0
390490005002003,0.0
390490005002004,0.0
390490005002005,0.0
390490005002006,0.0
390490005002007,0.0
390490005002008,0.0
390490005002009,0.0
390490005002010,0.0
390490005002011,0.0
390490005003000,0.0
390490005003001,0.0
390490005003002,0.0
390490005003003,0.0
390490005003004,0.0
390490005003005,0.0
390490005003006,0.0
390490005003007,0.0
390490005003008,0.0
390490005003009,0.0
390490005003010,0.0
390490005003011,0.0
390490005003012,0.0
390490005003013,0.0
390490005003014,0.0
390490005003015,0.0
390490005003016,0.0
390490005004000,0.0
390490005004001,0.0
390490005004002,0.0
390490005004003,0.0
390490005004004,0.0
390490005004005,0.0
390490005004006,0.0
390490006001000,0.0
390490006001001,0.0
390490006001002,0.0
390490006001003,0.0
390490006001004,0.0
390490006001005,0.0
390490006001006,0.0
390490006001007,0.0
390490006001008,0.0
390490006002000,0.0
390490006002001,0.0
390490006002002,0.0
390490006002003,0.0
390490006002004,0.0
390490006002005,0.0
390490006002006,0.0
390490006002007,0.0
390490006002008,0.0
390490006002009,0.0
390490006002010,0.0
390490006002011,0.0
390490006002012,0.0
390490006002013,0.0
390490006002014,0.0
390490006002015,0.0
390490006002016,0.0
390490006002017,0.0
390490006002018,0.0
390490006002019,0.0
390490006002020,0.0
390490006003000,0.0
390490006003001,0.0
390490006003002,0.0
390490006003003,0.0
390490006003004,0.0
390490006003005,0.0
390490006003006,0.0
390490006003007,0.0
390490006003008,0.0
390490006003009,0.0
390490006003010,0.0
390490006003011,0.0
390490006003012,0.0
390490006003013,0.0
390490006003014,0.0
390490006003015,0.0
390490006004000,0.0
390490006004001,0.0
390490006004002,0.0
390490006004003,0.0
390490006004004,0.0
390490006004005,0.0
390490006004006,0.0
390490006004007,0.0
390490006004008,0.0
390490006004009,0.0
390490006004010,0.0
390490006004011,0.0
390490006004012,0.0
390490006004013,0.0
390490006005000,0.0
390490006005001,0.0
390490006005002,0.0
390490006005003,0.0
390490006005004,0.0
390490006005005,0.0
390490006005006,0.0
390490006005007,0.0
390490006005008,0.0
390490006005009,0.0
390490006005010,0.0
390490006005011,0.0
390490006005012,0.0
390490006005013,0.0
390490006005014,0.0
390490006005015,0.0
390490006005016,0.0
390490007101000,0.0
390490007101001,0.0
390490007101002,0.0
390490007101003,0.0
390490007101004,0.0
390490007101005,0.0
390490007101006,0.0
390490007101007,0.0
390490007101008,0.0
390490007102000,0.0
390490007102001,0.0
390490007102002,0.0
390490007102003,0.0
390490007102004,0.0
390490007102005,0.0
390490007102006,0.0
390490007102007,0.0
390490007102008,0.0
390490007103000,0.0
390490007103001,0.0
390490007103002,0.0
390490007103003,0.0
390490007103004,0.0
390490007103005,0.0
390490007103006,0.0
390490007103007,0.0
390490007103008,0.0
390490007103009,0.0
390490007104000,0.0
390490007104001,0.0
390490007104002,0.0
390490007104003,0.0
390490007104004,0.0
390490007104005,0.0
390490007104006,0.0
390490007104007,0.0
390490007104008,0.0
390490007104009,0.0
390490007104010,0.0
390490007104011,0.0
390490007104012,0.0
390490007104013,0.0
390490007104014,0.0
390490007104015,0.0
390490007104016,0.0
390490007104017,0.0
390490007201000,0.0
390490007201001,0.0
390490007201002,0.0
390490007201003,0.0
390490007201004,0.0
390490007201005,0.0
390490007201006,0.0
390490007201007,0.0
390490007201008,0.0
390490007201009,0.0
390490007201010,0.0
390490007201011,0.0
390490007201012,0.0
390490007201013,0.0
390490007201014,0.0
390490007202000,0.0
390490007202001,0.0
390490007202002,0.0
390490007202003,0.0
390490007202004,0.0
390490007202005,0.0
390490007202006,0.0
390490007202007,0.0
390490007202008,0.0
390490007202009,0.0
390490007202010,0.0
390490007202011,0.0
390490007202012,0.0
390490007203000,0.0
390490007203001,0.0
390490007203002,0.0
390490007203003,0.0
390490007203004,0.0
390490007203005,0.0
390490007203006,0.0
390490007203007,0.0
390490007203008,0.0
390490007203009,0.0
390490007203010,0.0
390490007203011,0.0
390490007203012,0.0
390490007203013,0.0
390490007203014,0.0
390490007203015,0.0
390490007203016,0.0
390490007203017,0.0
390490007203018,0.0
390490007203019,0.0
390490007203020,0.0
390490007203021,0.0
390490007203022,0.0
390490007203023,0.0
390490007203024,0.0
390490007203025,0.0
390490007203026,0.0
390490007301000,0.0
390490007301001,0.0
390490007301002,0.0
390490007301003,0.0
390490007301004,0.0
390490007301005,0.0
390490007301006,0.0
390490007301007,0.0
390490007301008,0.0
390490007301009,0.0
390490007301010,0.0
390490007301011,0.0
390490007301012,0.0
390490007301013,0.0
390490007301014,0.0
390490007302000,0.0
390490007302001,0.0
390490007302002,0.0
390490007302003,0.0
390490007302004,0.0
390490007302005,0.0
390490007302006,0.0
390490007302007,0.0
390490007302008,0.0
390490007302009,0.0
390490007302010,0.0
390490007302011,0.0
